sample_index,label_row,sample_id,video_id,clip_id,video_path,video_sha256,wav_path,wav_sha256,transcript_lab_path,transcript_lab_sha256,textgrid_path,textgrid_sha256,openface_csv_path,openface_csv_sha256,feature_sha256,original_word_count,valid_length,was_aggregated,alignment_method,face_detection_failure_rate,wav_duration_s,wav_video_duration_gap_s,openface_frame_count
68,70,-UacrmKiTn4$_$10,-UacrmKiTn4,10,/Users/wangyiming/Desktop/E题/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-UacrmKiTn4/10.mp4,00312e0602dbeac970de5d7dd0e8a970e514fe45d7fe6625b4f454b299e36360,/Users/wangyiming/Desktop/E题/problem1/work/mfa_corpus/-UacrmKiTn4__10.wav,7598ef767a5e4c69d820a5a137dcedb177d2155f930085d32171271565ac76be,/Users/wangyiming/Desktop/E题/problem1/work/mfa_corpus/-UacrmKiTn4__10.lab,eae6527b0271027e4134c54c49c19cd305e1348a30edf67eb59ff42fac52d14a,/Users/wangyiming/Desktop/E题/problem1/work/mfa_alignment/-UacrmKiTn4__10.TextGrid,6c7c04cbf2e02dc69450dee896f85dbfca2cd59ab9149d9be98c1320df8a780e,/Users/wangyiming/Desktop/E题/problem1/work/openface/-UacrmKiTn4__10/10.csv,8b9755a0e461df6a5ef0f5d457917f3c8ff74de746ce37ad7d078f6f2291b6f6,6f86a8e7c3dbbbb3af0654562782a8abd76d14deb9060523e579a4db7714818b,18,18,False,mfa_forced_alignment,0.0,7.2420625,0.11991649999999954,218
69,71,-UacrmKiTn4$_$4,-UacrmKiTn4,4,/Users/wangyiming/Desktop/E题/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-UacrmKiTn4/4.mp4,a7f2ab0d6ee2e2a2d5cd4239f03e6cac67c618ddb744891323df3ff87e29af84,/Users/wangyiming/Desktop/E题/problem1/work/mfa_corpus/-UacrmKiTn4__4.wav,2cadcda1b2f45a9242f48eac141725c4e3656a88f5acfbe2451dd87437ec4fdd,/Users/wangyiming/Desktop/E题/problem1/work/mfa_corpus/-UacrmKiTn4__4.lab,796c74f0043d3bb049c0d49cf746620309697a21ccb739476eb0558ff502e11f,/Users/wangyiming/Desktop/E题/problem1/work/mfa_alignment/-UacrmKiTn4__4.TextGrid,93a020d37cb1196a30e1e0e1df3ee1a0306753893b2aa772c8bd4c8a7264f653,/Users/wangyiming/Desktop/E题/problem1/work/openface/-UacrmKiTn4__4/4.csv,2ba57edacacb5474284d5127ce8d8cf628530c24d23aa9b5d6003873dfab6c0a,db8538dc9ac4341e3d25ab9c097f0a09f217d9e7177846193f3058ce4cb8f2b2,14,14,False,mfa_forced_alignment,0.0,4.6819375,0.059078500000000034,142
70,72,-hnBHBN8p5A$_$7,-hnBHBN8p5A,7,/Users/wangyiming/Desktop/E题/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-hnBHBN8p5A/7.mp4,0ec6fb76226315d3fafbb483e3500e60cc8a6729617b10e4b4b76163595080fb,/Users/wangyiming/Desktop/E题/problem1/work/mfa_corpus/-hnBHBN8p5A__7.wav,19dc66926d5526dfff75cf5a4c7ee337af7201e41ac92d600960a817e3373991,/Users/wangyiming/Desktop/E题/problem1/work/mfa_corpus/-hnBHBN8p5A__7.lab,1eddf432983ba124bdfe78f054ad4159bcc435b9c761b361ffacf73e0d40389b,/Users/wangyiming/Desktop/E题/problem1/work/mfa_alignment/-hnBHBN8p5A__7.TextGrid,7cd34c7e1d8cb30fe684995194db3951bf1bee8102441ca5e8deeb7d0f2483ec,/Users/wangyiming/Desktop/E题/problem1/work/openface/-hnBHBN8p5A__7/7.csv,5c85c48a04cbdedba60acee7a85b6e69e161e7c876aac9cbb165dc543f834d99,f9f6e9dd2d62d309ba1352284b100bdbd346c537da7d1577a8cffc0027bec817,13,13,False,mfa_forced_alignment,0.04545454680919647,7.3085625,0.06343750000000004,176
71,73,-hnBHBN8p5A$_$6,-hnBHBN8p5A,6,/Users/wangyiming/Desktop/E题/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-hnBHBN8p5A/6.mp4,997f6808ac3973ddd71800e91c8e10755c10b5037186d84348a79e00d672fdc7,/Users/wangyiming/Desktop/E题/problem1/work/mfa_corpus/-hnBHBN8p5A__6.wav,3dce1e55bd1843b9e19f1271020f957cdafe6e036f7fde441a628ed9a14e48fd,/Users/wangyiming/Desktop/E题/problem1/work/mfa_corpus/-hnBHBN8p5A__6.lab,a5c445819825404b159c5ef126a793c6b5ae9ac9f8a7125168cd2646439edf39,/Users/wangyiming/Desktop/E题/problem1/work/mfa_alignment/-hnBHBN8p5A__6.TextGrid,d3a07a3465783479a6236e05d4877e2608aaae167828f27060e9fcdfa2333b7c,/Users/wangyiming/Desktop/E题/problem1/work/openface/-hnBHBN8p5A__6/6.csv,693586b92eb65d05847f8d21f2dfa9f0b4663f49dcda3c5c55521ecedd036706,537b97f42a75476a2c6926a97dd3382ee1038e8de8370a5acfb62b72036e8837,13,13,False,mfa_forced_alignment,0.18300653994083405,6.3328125,0.06818749999999962,153
72,74,-qDkUB0GgYY$_$6,-qDkUB0GgYY,6,/Users/wangyiming/Desktop/E题/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-qDkUB0GgYY/6.mp4,ab19bf4a761d3919b7113b1104ccaadbbf0c4e7b45694904d094280a2c329c8b,/Users/wangyiming/Desktop/E题/problem1/work/mfa_corpus/-qDkUB0GgYY__6.wav,c13c2322db1413d00f6d3b4f7e790973dae76fb8a874554fb6fe21be7aac7495,/Users/wangyiming/Desktop/E题/problem1/work/mfa_corpus/-qDkUB0GgYY__6.lab,c47f94bf3f39959176d344ed00af36ca2759b0974168c56e7932c424b06ff359,/Users/wangyiming/Desktop/E题/problem1/work/mfa_alignment/-qDkUB0GgYY__6.TextGrid,d2be0c5fae9a803108ee3d3a328c16bebe11b066547b98d46145b0e809567d6f,/Users/wangyiming/Desktop/E题/problem1/work/openface/-qDkUB0GgYY__6/6.csv,fed9b9d60160f788b3293c8d7d07b0efd4a7f24630bf216231a77447d25321dc,972e580215d4749557952f888b9ac7e3c2a4cd1c51547da829fadc61898854da,16,16,False,mfa_forced_alignment,0.0,4.6146875,0.06330750000000052,140
73,75,-uywlfIYOS8$_$4,-uywlfIYOS8,4,/Users/wangyiming/Desktop/E题/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-uywlfIYOS8/4.mp4,fde46f5222cf5cfec7af9c93214c972ce2d686b0bf9c90a291021601968986f9,/Users/wangyiming/Desktop/E题/problem1/work/mfa_corpus/-uywlfIYOS8__4.wav,9e75db2329dfb7a98e1d23b92fa8421b4069090172fd63d952268a25bcfc104b,/Users/wangyiming/Desktop/E题/problem1/work/mfa_corpus/-uywlfIYOS8__4.lab,b2448091cbad41cde5137c4a6aa4ded0b3e771e9b1a33e5585c019e4be956430,/Users/wangyiming/Desktop/E题/problem1/work/mfa_alignment/-uywlfIYOS8__4.TextGrid,e6fcd8c3105dd843c37c5e80c935c9304007585a707398cdbcb528f023f6f3db,/Users/wangyiming/Desktop/E题/problem1/work/openface/-uywlfIYOS8__4/4.csv,65edffceeb7c9311887f4c9138ca30b985a14df414ce0087baace73216fadac0,23e74ca376c9e3d7002f039ef4de2c193738541502c3ab673b6e5cc34d91e1a8,18,18,False,mfa_forced_alignment,0.0,5.881125,0.16386199999999995,179
74,76,-6rXp3zJ3kc$_$8,-6rXp3zJ3kc,8,/Users/wangyiming/Desktop/E题/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-6rXp3zJ3kc/8.mp4,59b77a0f873b7fa95e7327b93d64bb5a4bdae84039321988ef70bba8e63ee1ae,/Users/wangyiming/Desktop/E题/problem1/work/mfa_corpus/-6rXp3zJ3kc__8.wav,9e2535ea4f4e4f25004d30a7dd452ecdaa30303025104ee67de91e21cd10424b,/Users/wangyiming/Desktop/E题/problem1/work/mfa_corpus/-6rXp3zJ3kc__8.lab,26a01e3905d45cd7c63a003aed0997ed1432dce18ec0bb96b65fd79de044c0a3,/Users/wangyiming/Desktop/E题/problem1/work/mfa_alignment/-6rXp3zJ3kc__8.TextGrid,ba9d0046c200451680baf195acdc993ffc50d369c4b7b09d2a52b822c47ab81d,/Users/wangyiming/Desktop/E题/problem1/work/openface/-6rXp3zJ3kc__8/8.csv,5d2fa0cc0f33252326b2bb7c9c9262ed51262b9be4f5231451ffb672d4f9f233,379e0d9609e2abd7478b19406c39e2c1213a10afc699b2747d3ef0d78e222cbe,34,34,False,mfa_forced_alignment,0.0,12.738,0.0670130000000011,384
75,77,-9y-fZ3swSY$_$0,-9y-fZ3swSY,0,/Users/wangyiming/Desktop/E题/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-9y-fZ3swSY/0.mp4,29a1fd181293cdbe24e50edcad51e3cc0f27a5824d840bcc39d453b272fb6e3c,/Users/wangyiming/Desktop/E题/problem1/work/mfa_corpus/-9y-fZ3swSY__0.wav,588286c95904e4e679cd2d9cc3a455574733f0b2f148b788772b364216407c5b,/Users/wangyiming/Desktop/E题/problem1/work/mfa_corpus/-9y-fZ3swSY__0.lab,f0fb8121308f49793a135cd2d55b169159af6df8c1de3950b393c9f37cb87098,/Users/wangyiming/Desktop/E题/problem1/work/mfa_alignment/-9y-fZ3swSY__0.TextGrid,392972046d02f614c58c0a0219f0506fafd1425d3a3c0ab4f4171492c3b6d8a9,/Users/wangyiming/Desktop/E题/problem1/work/openface/-9y-fZ3swSY__0/0.csv,a6e7183bd947b68d87e8fae898d38e5cb58aafdade0da30c15c6d07c21e608b6,8955efef5b9214c13bef0fe74539fbf336ddb0960a393fa42690ec5fdf89bfde,22,22,False,mfa_forced_alignment,0.0,6.757,0.07633299999999998,205
76,78,-9y-fZ3swSY$_$4,-9y-fZ3swSY,4,/Users/wangyiming/Desktop/E题/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-9y-fZ3swSY/4.mp4,fe04a26710e85c58bdaad5a48618c7e0f742d82b0d920eb4a046c8f14a6921dc,/Users/wangyiming/Desktop/E题/problem1/work/mfa_corpus/-9y-fZ3swSY__4.wav,425523abbc2651274c173b88ee5e2fa013ae4ff373ef363018e7e8a62ef65251,/Users/wangyiming/Desktop/E题/problem1/work/mfa_corpus/-9y-fZ3swSY__4.lab,076c6939f997a9d7ddf6e06b535b052923370942e73cac957d715af796774836,/Users/wangyiming/Desktop/E题/problem1/work/mfa_alignment/-9y-fZ3swSY__4.TextGrid,9e1aae29bacb658443fe52cb32f1eed22ca97d3775febdf07aca8935d561a80b,/Users/wangyiming/Desktop/E题/problem1/work/openface/-9y-fZ3swSY__4/4.csv,69f3f1e5daa0a8b8a5999886f16ec9d8a0af0251b590cac72e1b52de92833242,d470a1cad6ecb61b7ddd6a0a9fa1dc1a5aa597d32874ddbfe065181117385d72,9,9,False,mfa_forced_alignment,0.0,2.6648125,0.15621649999999976,81
77,79,-9y-fZ3swSY$_$8,-9y-fZ3swSY,8,/Users/wangyiming/Desktop/E题/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-9y-fZ3swSY/8.mp4,6140d031e614b62a5d8df73346fef2417c28cee3501310aa95aa40d358b4b256,/Users/wangyiming/Desktop/E题/problem1/work/mfa_corpus/-9y-fZ3swSY__8.wav,fce24183b671e422d83d0b67bb777cec5755059c0f2b5ee8af1b90e61c7d39d1,/Users/wangyiming/Desktop/E题/problem1/work/mfa_corpus/-9y-fZ3swSY__8.lab,7c53787f973a437bf287b0bface2c61ade641f931e90cb538c4946db0708a196,/Users/wangyiming/Desktop/E题/problem1/work/mfa_alignment/-9y-fZ3swSY__8.TextGrid,17b17c78386619bee7891755102d493b6ead8139445a9fe6a4923b498a39a481,/Users/wangyiming/Desktop/E题/problem1/work/openface/-9y-fZ3swSY__8/8.csv,5bc693e17469c3d48398256bb62acd02ab97d7e739a98bc378df75e3959c1ca7,7743db11a5c275d776c447f4346600a4e92a4349eecbf1b3b9a90a6864bdce39,12,12,False,mfa_forced_alignment,0.0,4.917,0.07199700000000053,149
78,80,-AUZQgSxyPQ$_$2,-AUZQgSxyPQ,2,/Users/wangyiming/Desktop/E题/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-AUZQgSxyPQ/2.mp4,e09034b30bb4f8fb9f9c2568afc20f2a764e327fe6ef4e13f21804eaac51bb7b,/Users/wangyiming/Desktop/E题/problem1/work/mfa_corpus/-AUZQgSxyPQ__2.wav,145a67806f962ac54884e105e81abeb8e7b8930202f97d51c6a9c18c9b242d8c,/Users/wangyiming/Desktop/E题/problem1/work/mfa_corpus/-AUZQgSxyPQ__2.lab,afd5259eb3249aa69fd0b9e82203eb6d4d9eb78a22bab77caa04f4f5d5a356c5,/Users/wangyiming/Desktop/E题/problem1/work/mfa_alignment/-AUZQgSxyPQ__2.TextGrid,fa982bc254dc3cf0c20bc5fc7869daed9e09f7cc0f215f8a82c7c3ec31eef276,/Users/wangyiming/Desktop/E题/problem1/work/openface/-AUZQgSxyPQ__2/2.csv,d9a641fadfd438a3b560da5cbdca239a1717fa84657e479eb9e29107db2186c8,63b9be620e11339bcf5a1ca93fdbc82ca6c1c2b924f2dc76ae8f1aea344d835f,41,41,False,mfa_forced_alignment,0.0,22.4045625,0.10644049999999794,674
79,81,-HeZS2-Prhc$_$2,-HeZS2-Prhc,2,/Users/wangyiming/Desktop/E题/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-HeZS2-Prhc/2.mp4,edb0fa22fdfbd990c8174764af78670bd2ecad799240d35d96a1124a3cd9dc0c,/Users/wangyiming/Desktop/E题/problem1/work/mfa_corpus/-HeZS2-Prhc__2.wav,6a04ccf7b26b76dcf7c63b6da139f2942e78f4779ae5694424ff37a2651b2874,/Users/wangyiming/Desktop/E题/problem1/work/mfa_corpus/-HeZS2-Prhc__2.lab,2e1e9cb7eb1fb90dc2edb57e5fbf342f9714558ebfdaaf6ea4a7448c8bddf431,/Users/wangyiming/Desktop/E题/problem1/work/mfa_alignment/-HeZS2-Prhc__2.TextGrid,d7faad9a23178fdc6d6781334f0505c07d85938c29153d3f37f740c106ae9a8e,/Users/wangyiming/Desktop/E题/problem1/work/openface/-HeZS2-Prhc__2/2.csv,2ed3e7f4f0c14605ba2734a6e2356359e29a693a50e51597107baa625c712a75,295da785ba9aa93a791617a368c63c34b23c7ace6b9ea1a8bde207d5a69ec1f6,16,16,False,mfa_forced_alignment,0.0,8.150875,0.11110400000000098,246
80,82,-MeTTeMJBNc$_$0,-MeTTeMJBNc,0,/Users/wangyiming/Desktop/E题/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-MeTTeMJBNc/0.mp4,54e2097f7bdb455d243e72254e5af7ed16160739f2f3cfd22f57d2729ec1acbe,/Users/wangyiming/Desktop/E题/problem1/work/mfa_corpus/-MeTTeMJBNc__0.wav,99b3291a47d9c193eae5cb45aa4a99a72a636090e38a26c574def61e0b3d1ce3,/Users/wangyiming/Desktop/E题/problem1/work/mfa_corpus/-MeTTeMJBNc__0.lab,f585c150cda945d0f561326effd13bb68a385bc2f6eb8d6f254680d46572cd9e,/Users/wangyiming/Desktop/E题/problem1/work/mfa_alignment/-MeTTeMJBNc__0.TextGrid,2153906e41a79bf11bd47268a3b129f2b746974c889a282c06d52fed77531007,/Users/wangyiming/Desktop/E题/problem1/work/openface/-MeTTeMJBNc__0/0.csv,fa12e89c415a31202a090e4b816fe207f697b1dcbb69a62b7a2e9eb0657f6b48,69074f797ce266944c8ccd4e85dfada2debbd98408304ed997d030f537696de6,21,21,False,mfa_forced_alignment,0.04301075264811516,9.2183125,0.08168750000000102,279
81,83,-MeTTeMJBNc$_$13,-MeTTeMJBNc,13,/Users/wangyiming/Desktop/E题/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-MeTTeMJBNc/13.mp4,80c5d996e5d7b61c58e1fe32d706efcaf80c8c8cddb5c37a5c66d527786c2a44,/Users/wangyiming/Desktop/E题/problem1/work/mfa_corpus/-MeTTeMJBNc__13.wav,724fa6341915d1679cffd03614c0c8c135409c3b70a64f1f27d5dde12c91e287,/Users/wangyiming/Desktop/E题/problem1/work/mfa_corpus/-MeTTeMJBNc__13.lab,bb0b90b840a72d468f60a2136380048fdc8e0f37ebadf2e40a61e0b2e0e0e231,/Users/wangyiming/Desktop/E题/problem1/work/mfa_alignment/-MeTTeMJBNc__13.TextGrid,8f8bca74c1a41fd47a02368e12974d1fd4302ea924ba402f1c7e018e8c3af4ca,/Users/wangyiming/Desktop/E题/problem1/work/openface/-MeTTeMJBNc__13/13.csv,d3f7a8b4702a292811e3bb190e7f1d3e32548a036e97314946fdbd95a0b28040,70af1a91b58db89e2040b4928c3138bd30d44f2166794de38aa8cea5e9f6ac40,14,14,False,mfa_forced_alignment,0.0,5.2555,0.17451300000000014,159
82,84,-MeTTeMJBNc$_$7,-MeTTeMJBNc,7,/Users/wangyiming/Desktop/E题/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-MeTTeMJBNc/7.mp4,40716dc7402fd6398038eded58ce939ec76be6afbeea346b968bf4c427088f3a,/Users/wangyiming/Desktop/E题/problem1/work/mfa_corpus/-MeTTeMJBNc__7.wav,63b0e9aeadee52e4c9b97a7147f8f47cf56c9406edb7633335adecfdb74c4129,/Users/wangyiming/Desktop/E题/problem1/work/mfa_corpus/-MeTTeMJBNc__7.lab,ba95185330a6e08698371188ffd20285d052ad363ec2d7e622718236ff610dc2,/Users/wangyiming/Desktop/E题/problem1/work/mfa_alignment/-MeTTeMJBNc__7.TextGrid,721f46436ab4f6d3d524782e8c7d56521cffe8b66bc417fcc76d0376f4695f9d,/Users/wangyiming/Desktop/E题/problem1/work/openface/-MeTTeMJBNc__7/7.csv,4d128cf158b0e26a9a0c9a15fa52fe2bfae1787a95a60ea1ba27ea27e3eb4423,c8c0a191b8d2e4bb3effc2b5cca84fa60b7316e796955231631ca5f919bcdd59,31,31,False,mfa_forced_alignment,0.0,10.4113125,0.10567950000000081,314
83,85,-RfYyzHpjk4$_$11,-RfYyzHpjk4,11,/Users/wangyiming/Desktop/E题/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-RfYyzHpjk4/11.mp4,96e481cd732001239639c8cb4e7f94e570925e5a15940920ffab0cec1f13f904,/Users/wangyiming/Desktop/E题/problem1/work/mfa_corpus/-RfYyzHpjk4__11.wav,6f1b1b4cc688b0bdae97da7fccc0a734052459a3dcfacf0dd82a4307315ae9ac,/Users/wangyiming/Desktop/E题/problem1/work/mfa_corpus/-RfYyzHpjk4__11.lab,d6119d7438cc8df97025c8aa5da78384b7cffb51e9c11195e7fbc6818a3773b6,/Users/wangyiming/Desktop/E题/problem1/work/mfa_alignment/-RfYyzHpjk4__11.TextGrid,90a61272bb1dbe908a3a2ecd51ed84ac51c7742f7862df423398b438aeff8c01,/Users/wangyiming/Desktop/E题/problem1/work/openface/-RfYyzHpjk4__11/11.csv,9ca4045cd7ca5d61d532ab1d6affe570357fa4efdb2e8948360938413fec6ad6,60dd92c4cea18c043c027f9e1ce9155fd9789f0437ae87e1cbffe21190d2d6d3,17,17,False,mfa_forced_alignment,0.0,5.074875,0.16412200000000077,154
84,86,-RfYyzHpjk4$_$8,-RfYyzHpjk4,8,/Users/wangyiming/Desktop/E题/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-RfYyzHpjk4/8.mp4,ed8c672c532b8c7d1c830c82d6e2c14fcb3bbd3dc1a86670a03a6c8e83c02f3c,/Users/wangyiming/Desktop/E题/problem1/work/mfa_corpus/-RfYyzHpjk4__8.wav,09c68084c3fa226835518ef94e08677b2c6d1517a9d3b03ab716797cd689bf55,/Users/wangyiming/Desktop/E题/problem1/work/mfa_corpus/-RfYyzHpjk4__8.lab,bfd3964f1663b24ffad9412e807ef6433bb5b4eef248e6e8ccf4422a5235a949,/Users/wangyiming/Desktop/E题/problem1/work/mfa_alignment/-RfYyzHpjk4__8.TextGrid,8db34aefde4aa4fd43cccb64d6293c482af91c0b90f67fc7622fbb9cfe6c5c98,/Users/wangyiming/Desktop/E题/problem1/work/openface/-RfYyzHpjk4__8/8.csv,c3f4cb5057203bb43bc032e389162181e0a6dd04771099eb10d14c48c0830944,96b4f83f7337d59b5cf912a1ab1334a82b32c1b92cbd154ddb00d3881dcbe1a7,17,17,False,mfa_forced_alignment,0.0,4.532375,0.05662199999999995,137
85,87,-RfYyzHpjk4$_$2,-RfYyzHpjk4,2,/Users/wangyiming/Desktop/E题/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-RfYyzHpjk4/2.mp4,5e428ee22de58c9d6561b9b4353bef9dfb811a5841d9ab07b5bc453d697ad17f,/Users/wangyiming/Desktop/E题/problem1/work/mfa_corpus/-RfYyzHpjk4__2.wav,552acf232e261c49a2ffdc6efd6897cd9750d70666727057d7808b3052a27d8d,/Users/wangyiming/Desktop/E题/problem1/work/mfa_corpus/-RfYyzHpjk4__2.lab,9f246d01200b65201887284a94f23201b7ef1c096a6924356ade01edb1b87ded,/Users/wangyiming/Desktop/E题/problem1/work/mfa_alignment/-RfYyzHpjk4__2.TextGrid,863d399d9ca63d0b6e474020f33f76e5dff0a24e6872bb1e6aeadc66af06a56d,/Users/wangyiming/Desktop/E题/problem1/work/openface/-RfYyzHpjk4__2/2.csv,549016be9ae6e3d41912963555df921e8058552cf4cfabba3ca38fbd32e9abb2,3deda8e7d193bbdf6ef39fe67d280c3d28f37529f52ad8d5556809374bb04e31,25,25,False,mfa_forced_alignment,0.0,5.3918125,0.12420349999999925,164
86,88,-UUCSKoHeMA$_$0,-UUCSKoHeMA,0,/Users/wangyiming/Desktop/E题/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-UUCSKoHeMA/0.mp4,3f9792888ec8e969f61cfb6cb4de7bdf7ef8944afe0a9d2a9d13586e1f13b898,/Users/wangyiming/Desktop/E题/problem1/work/mfa_corpus/-UUCSKoHeMA__0.wav,fb135d499181e523dc959bc5ba61b811a94c085e5cbd7a3c5849d24e3d217bdf,/Users/wangyiming/Desktop/E题/problem1/work/mfa_corpus/-UUCSKoHeMA__0.lab,402ac473cb71a367b68c489447bd3c4aee8802bc5cc4a2438eb458637691d623,/Users/wangyiming/Desktop/E题/problem1/work/mfa_alignment/-UUCSKoHeMA__0.TextGrid,9c5bd0e443b3ea47c83e2c9fcfda3b7a52424036fb60062d826c42f0d645321c,/Users/wangyiming/Desktop/E题/problem1/work/openface/-UUCSKoHeMA__0/0.csv,b8d0f1310f0c08d9a981d257df35c5ef8dfe8cbcb32951c103c46395780c69b3,068d3f0a130bf1627574c39acf4d770a336783134f84ad686263b931d9e8ff37,18,18,False,mfa_forced_alignment,0.05128205195069313,7.73225,0.0677500000000002,234
87,89,-ri04Z7vwnc$_$0,-ri04Z7vwnc,0,/Users/wangyiming/Desktop/E题/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-ri04Z7vwnc/0.mp4,93021c70c8fad20ad3fded80e7fc790a2f9c96835de58a3b694c6906de42684b,/Users/wangyiming/Desktop/E题/problem1/work/mfa_corpus/-ri04Z7vwnc__0.wav,687f6834b8b754d3e75549fbbb7967fed28b4ae39dee08a58fe8b610922d4608,/Users/wangyiming/Desktop/E题/problem1/work/mfa_corpus/-ri04Z7vwnc__0.lab,0fc279c50bff3286e9e8dae7a60fb612ed9000882547f5b97e1e5cf66a0263bc,/Users/wangyiming/Desktop/E题/problem1/work/mfa_alignment/-ri04Z7vwnc__0.TextGrid,84268b1780804d19298bf5bdac9c81b831d06a23035948b9257641fd7fbe43d1,/Users/wangyiming/Desktop/E题/problem1/work/openface/-ri04Z7vwnc__0/0.csv,571dc1c3f74e09c54f8d32390f61e161aba5bdd8bda9ae7ab806cbf0fd8c70da,f8359eec749edcd8d8f4934b63dcac01d59f0e21b55e121f7a009d5e3da82c8a,8,8,False,mfa_forced_alignment,1.0,2.76325,0.043749999999999734,67
88,90,-ri04Z7vwnc$_$2,-ri04Z7vwnc,2,/Users/wangyiming/Desktop/E题/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-ri04Z7vwnc/2.mp4,f5993ce3a6ee56298462c08692a96f78c7d914d7264257ed401de7d6e17fd148,/Users/wangyiming/Desktop/E题/problem1/work/mfa_corpus/-ri04Z7vwnc__2.wav,adefec4fd3c545e1867616e831a75d0c63c378c913bcfcc79f79df90d4ebb0f0,/Users/wangyiming/Desktop/E题/problem1/work/mfa_corpus/-ri04Z7vwnc__2.lab,c4a6a23b6a2b0acbe5a4f1d01ed452528c57a082dc291b34a967214f892183a9,/Users/wangyiming/Desktop/E题/problem1/work/mfa_alignment/-ri04Z7vwnc__2.TextGrid,91f3ce723bd1f397ad3df8462a0b5a3d77216f6ebec8eba7d1ebc60d1069001c,/Users/wangyiming/Desktop/E题/problem1/work/openface/-ri04Z7vwnc__2/2.csv,c5adce6fbf02c62652558fe4db2fbedec703738185616c67baf5dbab90743bf3,0dbc7e4e9f0b5023daef202754da628716fddc537c8fe7ea12cb414072cb9e65,16,16,False,mfa_forced_alignment,0.6713286638259888,5.913375,0.11362499999999986,143
89,91,-ri04Z7vwnc$_$5,-ri04Z7vwnc,5,/Users/wangyiming/Desktop/E题/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-ri04Z7vwnc/5.mp4,2a5e4319bf592a18c8eb5117f7c7ec30c6c79528f9eac9fe4fb85bf70f277736,/Users/wangyiming/Desktop/E题/problem1/work/mfa_corpus/-ri04Z7vwnc__5.wav,87ddb22ff3570fdf5d2041a954afb5c30fa809f7091f9a5098a1c61e7685fa10,/Users/wangyiming/Desktop/E题/problem1/work/mfa_corpus/-ri04Z7vwnc__5.lab,832197fff5e2aa48d78cc3501075be0490eb81ceda56145e9abd25e7a7094107,/Users/wangyiming/Desktop/E题/problem1/work/mfa_alignment/-ri04Z7vwnc__5.TextGrid,de1e653314a6a2d5e8326e2b3f500ef3a701ea02f8660a7e3b42730237cf4df9,/Users/wangyiming/Desktop/E题/problem1/work/openface/-ri04Z7vwnc__5/5.csv,a0b70545b7aff4be0d5abd4b1e80f6ae4823372ccd507879ad261a1f6cce4e1e,63d4843353c740e0c5128ae0730131a046dcc1370241bf6300a0f545dbf569e7,8,8,False,mfa_forced_alignment,0.0,3.43975,0.10524999999999984,83
90,92,-s9qJ7ATP7w$_$1,-s9qJ7ATP7w,1,/Users/wangyiming/Desktop/E题/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-s9qJ7ATP7w/1.mp4,a33e8f82a185bcb7648b523927308cdc2142e3076479ba2b45cd0e828636fc09,/Users/wangyiming/Desktop/E题/problem1/work/mfa_corpus/-s9qJ7ATP7w__1.wav,e3cc5d2f7f1eae6ade5e6a819f8a4e8586173261e20c9503196af365458ab6cb,/Users/wangyiming/Desktop/E题/problem1/work/mfa_corpus/-s9qJ7ATP7w__1.lab,5199a34b3ab412a266f0f4c1469664c2123576573e5cbfc6ecd55379c84ac91f,/Users/wangyiming/Desktop/E题/problem1/work/mfa_alignment/-s9qJ7ATP7w__1.TextGrid,166c6a460eef8c23f75ba52cfc2d94d59f801b9748a8d59f78b58aac41789832,/Users/wangyiming/Desktop/E题/problem1/work/openface/-s9qJ7ATP7w__1/1.csv,163dee9e6551edd72078c5c0ff4be87eb6bf9d4e22ea211d9bc2fb8b1b2f401f,fc11e605d3f2728141860575343eb102f6f53833968da61ae750d079d8255ecc,11,11,False,mfa_forced_alignment,0.0,4.6438125,0.14817949999999946,140
